Date,Open,High,Low,Close,Adj Close,Volume,operDate,operYear
2019-07-19,205.78999299999998,206.5,202.360001,202.58999599999999,201.21907,20929300,7,2019
2019-07-22,203.649994,207.229996,203.610001,207.220001,205.817734,22277900,7,2019
2019-07-23,208.46000700000002,208.91000400000001,207.28999299999998,208.83999599999999,207.426758,18355200,7,2019
2019-07-24,207.669998,209.149994,207.169998,208.669998,207.257935,14991600,7,2019
2019-07-25,208.889999,209.240005,206.729996,207.020004,205.619095,13909600,7,2019
2019-07-26,207.479996,209.729996,207.139999,207.740005,206.33421299999998,17618900,7,2019
2019-07-29,208.46000700000002,210.63999900000002,208.440002,209.679993,208.261078,21673400,7,2019
2019-07-30,208.759995,210.16000400000001,207.309998,208.779999,207.367172,33935700,7,2019
2019-07-31,216.419998,221.36999500000002,211.30000299999998,213.039993,211.59835800000002,69281400,7,2019
2019-08-01,213.899994,218.02999900000003,206.740005,208.429993,207.019531,54017900,8,2019
2019-08-02,205.529999,206.429993,201.630005,204.020004,202.639389,40862100,8,2019
2019-08-05,197.990005,198.649994,192.580002,193.33999599999999,192.031647,52393000,8,2019
2019-08-06,196.309998,198.070007,194.03999299999998,197.0,195.666885,35824800,8,2019
2019-08-07,195.41000400000001,199.559998,193.820007,199.03999299999998,197.693085,33364400,8,2019
2019-08-08,200.199997,203.529999,199.389999,203.429993,202.053375,27009500,8,2019
2019-08-09,201.300003,202.759995,199.28999299999998,200.990005,200.388382,24619700,8,2019
2019-08-12,199.619995,202.050003,199.149994,200.479996,199.879898,22474900,8,2019
2019-08-13,201.020004,212.13999900000002,200.479996,208.970001,208.344498,47218500,8,2019
2019-08-14,203.16000400000001,206.440002,202.58999599999999,202.75,202.143112,36547400,8,2019
2019-08-15,203.46000700000002,205.139999,199.669998,201.740005,201.136139,27227400,8,2019
2019-08-16,204.279999,207.16000400000001,203.83999599999999,206.5,205.88188200000002,27620400,8,2019
2019-08-19,210.61999500000002,212.729996,210.02999900000003,210.350006,209.72036699999998,24413600,8,2019
2019-08-20,210.88000499999998,213.350006,210.32000699999998,210.36000099999998,209.730331,26884300,8,2019
2019-08-21,212.99000499999997,213.649994,211.600006,212.63999900000002,212.00351,21535400,8,2019
2019-08-22,213.190002,214.440002,210.75,212.460007,211.82405099999997,22253700,8,2019
2019-08-23,209.429993,212.05000299999998,201.0,202.639999,202.033447,46818000,8,2019
2019-08-26,205.860001,207.190002,205.059998,206.490005,205.871918,26043600,8,2019
2019-08-27,207.860001,208.550003,203.529999,204.16000400000001,203.548889,25873300,8,2019
2019-08-28,204.100006,205.720001,203.320007,205.529999,204.914795,15938800,8,2019
2019-08-29,208.5,209.320007,206.66000400000001,209.009995,208.384369,20990500,8,2019
2019-08-30,210.16000400000001,210.44999700000002,207.199997,208.740005,208.115189,21143400,8,2019
2019-09-03,206.429993,206.979996,204.220001,205.699997,205.084274,20023000,9,2019
2019-09-04,208.389999,209.479996,207.320007,209.190002,208.563843,19188100,9,2019
2019-09-05,212.0,213.97000099999997,211.50999500000003,213.27999900000003,212.641586,23913700,9,2019
2019-09-06,214.05000299999998,214.419998,212.50999500000003,213.25999500000003,212.621643,19362300,9,2019
2019-09-09,214.83999599999999,216.440002,211.07000699999998,214.169998,213.528931,27309400,9,2019
2019-09-10,213.86000099999998,216.77999900000003,211.710007,216.69999700000002,216.051346,31777900,9,2019
2019-09-11,218.07000699999998,223.710007,217.729996,223.58999599999999,222.92073100000002,44289600,9,2019
2019-09-12,224.80000299999998,226.419998,222.86000099999998,223.08999599999999,222.42222599999997,32226700,9,2019
2019-09-13,220.0,220.789993,217.020004,218.75,218.095215,39763300,9,2019
2019-09-16,217.729996,220.13000499999998,217.559998,219.899994,219.241776,21158100,9,2019
2019-09-17,219.960007,220.82000699999998,219.11999500000002,220.69999700000002,220.03938300000002,18318700,9,2019
2019-09-18,221.059998,222.850006,219.440002,222.770004,222.10319500000003,25340000,9,2019
2019-09-19,222.00999500000003,223.75999500000003,220.36999500000002,220.960007,220.29861499999998,22060600,9,2019
2019-09-20,221.38000499999998,222.559998,217.47000099999997,217.729996,217.07826200000002,55413100,9,2019
2019-09-23,218.94999700000002,219.83999599999999,217.649994,218.72000099999997,218.06530800000002,19165500,9,2019
2019-09-24,221.02999900000003,222.49000499999997,217.190002,217.67999300000002,217.028412,31190800,9,2019
2019-09-25,218.55000299999998,221.5,217.13999900000002,221.02999900000003,220.36839300000003,21903400,9,2019
2019-09-26,220.0,220.940002,218.830002,219.88999900000002,219.23181200000002,18833500,9,2019
2019-09-27,220.539993,220.960007,217.27999900000003,218.82000699999998,218.16502400000002,25352000,9,2019
2019-09-30,220.899994,224.580002,220.789993,223.97000099999997,223.29959100000002,25977400,9,2019
2019-10-01,225.07000699999998,228.22000099999997,224.19999700000002,224.58999599999999,223.91773999999998,34805800,10,2019
2019-10-02,223.059998,223.580002,217.92999300000002,218.960007,218.304596,34612300,10,2019
2019-10-03,218.42999300000002,220.960007,215.13000499999998,220.82000699999998,220.159027,28606500,10,2019
2019-10-04,225.63999900000002,227.49000499999997,223.88999900000002,227.00999500000003,226.33049,34619700,10,2019
2019-10-07,226.270004,229.92999300000002,225.83999599999999,227.059998,226.38034100000002,30576500,10,2019
2019-10-08,225.82000699999998,228.059998,224.330002,224.399994,223.728302,27955000,10,2019
2019-10-09,227.02999900000003,227.789993,225.63999900000002,227.02999900000003,226.350433,18692600,10,2019
2019-10-10,227.92999300000002,230.440002,227.30000299999998,230.08999599999999,229.40127599999997,28253400,10,2019
2019-10-11,232.94999700000002,237.63999900000002,232.309998,236.210007,235.50296,41698900,10,2019
2019-10-14,234.899994,238.13000499999998,234.669998,235.86999500000002,235.163971,24106900,10,2019
2019-10-15,236.38999900000002,237.649994,234.88000499999998,235.32000699999998,234.615631,21840000,10,2019
2019-10-16,233.36999500000002,235.24000499999997,233.19999700000002,234.36999500000002,233.668457,18475800,10,2019
2019-10-17,235.08999599999999,236.149994,233.520004,235.27999900000003,234.575745,16896300,10,2019
2019-10-18,234.58999599999999,237.580002,234.289993,236.41000400000001,235.70236200000002,24358400,10,2019
2019-10-21,237.520004,240.99000499999997,237.32000699999998,240.50999500000003,239.790085,21811800,10,2019
2019-10-22,241.16000400000001,242.19999700000002,239.61999500000002,239.960007,239.241745,20573400,10,2019
2019-10-23,242.100006,243.24000499999997,241.22000099999997,243.17999300000002,242.452087,18957200,10,2019
2019-10-24,244.50999500000003,244.80000299999998,241.809998,243.580002,242.85089100000002,17318800,10,2019
2019-10-25,243.16000400000001,246.729996,242.88000499999998,246.580002,245.841919,18369300,10,2019
2019-10-28,247.419998,249.25,246.72000099999997,249.05000299999998,248.30452000000002,24143200,10,2019
2019-10-29,248.97000099999997,249.75,242.57000699999998,243.289993,242.561752,35709900,10,2019
2019-10-30,244.75999500000003,245.30000299999998,241.210007,243.25999500000003,242.53184500000003,31130500,10,2019
2019-10-31,247.24000499999997,249.169998,237.25999500000003,248.75999500000003,248.01538100000002,34790500,10,2019
2019-11-01,249.539993,255.92999300000002,249.16000400000001,255.82000699999998,255.05426,37781300,11,2019
2019-11-04,257.329987,257.850006,255.38000499999998,257.5,256.729218,25818000,11,2019
2019-11-05,257.049988,258.190002,256.320007,257.130005,256.360352,19974400,11,2019
2019-11-06,256.769989,257.48999,255.36999500000002,257.23999,256.47000099999997,18966100,11,2019
2019-11-07,258.73999,260.350006,258.109985,259.429993,259.429993,23735100,11,2019
2019-11-08,258.690002,260.440002,256.850006,260.140015,260.140015,17496600,11,2019
2019-11-11,258.299988,262.47000099999997,258.27999900000003,262.200012,262.200012,20455300,11,2019
2019-11-12,261.549988,262.790009,260.920013,261.959991,261.959991,21847200,11,2019
2019-11-13,261.130005,264.77999900000003,261.070007,264.47000099999997,264.47000099999997,25683600,11,2019
2019-11-14,263.75,264.880005,262.100006,262.640015,262.640015,22295700,11,2019
2019-11-15,263.679993,265.77999900000003,263.01001,265.76001,265.76001,25051600,11,2019
2019-11-18,265.799988,267.429993,264.230011,267.100006,267.100006,21675800,11,2019
2019-11-19,267.899994,268.0,265.390015,266.290009,266.290009,19041800,11,2019
2019-11-20,265.540009,266.079987,260.399994,263.190002,263.190002,26558600,11,2019
2019-11-21,263.690002,264.01001,261.179993,262.01001,262.01001,30348800,11,2019
2019-11-22,262.589996,263.179993,260.839996,261.77999900000003,261.77999900000003,16331300,11,2019
2019-11-25,262.709991,266.440002,262.519989,266.369995,266.369995,21005100,11,2019
2019-11-26,266.940002,267.160004,262.5,264.290009,264.290009,26301900,11,2019
2019-11-27,265.579987,267.980011,265.309998,267.839996,267.839996,16308900,11,2019
2019-11-29,266.600006,268.0,265.899994,267.25,267.25,11654400,11,2019
2019-12-02,267.269989,268.25,263.450012,264.160004,264.160004,23621800,12,2019
2019-12-03,258.309998,259.52999900000003,256.290009,259.450012,259.450012,28607600,12,2019
2019-12-04,261.070007,263.309998,260.679993,261.73999,261.73999,16795400,12,2019
2019-12-05,263.790009,265.890015,262.730011,265.579987,265.579987,18606100,12,2019
2019-12-06,267.480011,271.0,267.299988,270.709991,270.709991,26518900,12,2019
2019-12-09,270.0,270.799988,264.910004,266.920013,266.920013,32010600,12,2019
2019-12-10,268.600006,270.070007,265.859985,268.480011,268.480011,22605100,12,2019
2019-12-11,268.809998,271.100006,268.5,270.769989,270.769989,19689200,12,2019
2019-12-12,267.77999900000003,272.559998,267.320007,271.459991,271.459991,34327600,12,2019
2019-12-13,271.459991,275.299988,270.929993,275.149994,275.149994,33396900,12,2019
2019-12-16,277.0,280.790009,276.980011,279.859985,279.859985,32046500,12,2019
2019-12-17,279.570007,281.769989,278.799988,280.410004,280.410004,28539600,12,2019
2019-12-18,279.799988,281.899994,279.119995,279.73999,279.73999,29007100,12,2019
2019-12-19,279.5,281.179993,278.950012,280.019989,280.019989,24592300,12,2019
2019-12-20,282.230011,282.649994,278.559998,279.440002,279.440002,68994500,12,2019
2019-12-23,280.52999900000003,284.25,280.369995,284.0,284.0,24643000,12,2019
2019-12-24,284.690002,284.890015,282.920013,284.269989,284.269989,12119700,12,2019
2019-12-26,284.820007,289.980011,284.700012,289.910004,289.910004,23280300,12,2019
2019-12-27,291.119995,293.97000099999997,288.119995,289.799988,289.799988,36566500,12,2019
2019-12-30,289.459991,292.690002,285.22000099999997,291.519989,291.519989,36028600,12,2019
2019-12-31,289.929993,293.679993,289.519989,293.649994,293.649994,25201400,12,2019
2020-01-02,296.23999,300.600006,295.190002,300.350006,300.350006,33870100,1,2020
2020-01-03,297.149994,300.569885,296.5,299.700104,299.700104,19656222,1,2020
